id,firstName,lastName,company,email,phone,status,source,industry,leadScore,sourceDetail,campaign,rawPayload,isStrategic,optedOutEmail,subject,body,budgetRange,customerId,leadNumber,categoriesData,recipientEmail,assignmentMethod,lastWhatsappAt,unreadWhatsappCount,whatsappPhone,communicationChannel,createdAt,updatedAt,assignedToId,temperature,temperatureOverride,lastInboundAt,responsivenessScore,assignmentType,nextAction,nextActionDue,qualificationData,accountId,campaignId,adId,sourceType,sourceChannel,sourceName,referringAccountId,firstTouchAttribution,lastTouchAttribution
3b2873e9-0246-497f-8418-aa8ed3800bf0,Jennifer,White,Starlight Energy Group,jennifer.white@starlightenergygroup.com,+1 (277) 170-8228,NEW,Website Organic,Retail,86,,Direct Executive Outreach,,f,f,,,$257k,ebb302f1-47f7-4066-9378-2eb05dd0e3f2,LD-2025-01069,,,,,0,,,2026-01-24 11:09:22.764+00,2026-08-11 11:18:36.722+00,ee399d9c-d933-48d5-b401-306ec7bdc22e,Hot,f,,0,AUTOMATIC,Reply to Lead,,,ebb302f1-47f7-4066-9378-2eb05dd0e3f2,,,,,,,,
a8ee2abc-7393-46f3-a27d-113faf3c846a,Christopher,Rodriguez,Omni Energy Group,christopher.rodriguez@omnienergygroup.com,+1 (539) 438-2772,NEW,WhatsApp Inbound,Food & Beverage,83,,Executive CXO Summit,,f,f,,,$498k,bf230543-be02-465c-9dd2-e181a2eaecc0,LD-2025-01074,,,,,0,,,2025-09-25 11:09:23.936+00,2026-08-11 11:18:36.782+00,44eb7440-fb3c-48fc-80f4-4eefdcbab25e,Hot,f,,0,AUTOMATIC,Reply to Lead,,,bf230543-be02-465c-9dd2-e181a2eaecc0,,,,,,,,
199ea1ab-afe6-42ed-adce-47bb24ee7eb5,Sandra,White,Helios Holdings Group,sandra.white@heliosholdingsgroup.com,+1 (687) 441-3389,NEW,Partner Referral,Construction,94,,Executive CXO Summit,,f,f,,,$68k,4c823b82-54e1-4252-aaf0-fc85fc2c1d19,LD-2025-01077,,,,,0,,,2026-03-21 11:09:24.639+00,2026-08-11 11:18:36.904+00,aba0e0a8-5ab3-4f71-aa3f-84a3aab4d97a,Hot,f,,0,AUTOMATIC,Reply to Lead,,,4c823b82-54e1-4252-aaf0-fc85fc2c1d19,,,,,,,,
f6706efd-537e-4c0b-ace8-0de254cfbbbb,Kenneth,Hill,Global Robotics Group,kenneth.hill@globalroboticsgroup.com,+1 (628) 564-4016,NEW,G2 Crowd Lead,Healthcare,62,,Direct Executive Outreach,,f,f,,,$239k,446bda77-5583-4d2e-b5b7-9cb040d25041,LD-2025-01080,,,,,0,,,2025-12-15 11:09:25.343+00,2026-08-05 11:09:25.343+00,7486a411-91a0-45ef-80f5-4e0ed4bb891b,Warm,f,,0,AUTOMATIC,Reply to Lead,,,446bda77-5583-4d2e-b5b7-9cb040d25041,,,,,,,,
22f202f9-3ef7-480d-860a-f091bff4d4fd,Mary,Brown,Infinitum Pharmaceuticals Group,mary.brown@infinitumpharmaceuticalsgroup.com,+1 (880) 837-2840,NEW,WhatsApp Inbound,Manufacturing,61,,Cloud Transformation Webinar,,f,f,,,$401k,ea6804a2-e0d8-4583-9d47-8c739438cf8b,LD-2025-01081,,,,2026-08-04 11:09:25.578+00,1,,,2025-08-27 11:09:25.578+00,2026-08-05 11:09:25.578+00,7cd4892f-38fe-4d5f-959c-14bf5029b5e6,Warm,f,,0,AUTOMATIC,Reply to Lead,,,ea6804a2-e0d8-4583-9d47-8c739438cf8b,,,,,,,,
3502a9d3-478b-4abb-b0f4-57c40d7574d2,Robert,Rodriguez,Orion Holdings Group,robert.rodriguez@orionholdingsgroup.com,+1 (578) 370-7099,NEW,Cold Inbound,Automotive,70,,Direct Executive Outreach,,f,f,,,$312k,7b00b488-f07a-4e01-a83c-aeff07e5bd7f,LD-2025-01082,,,,,0,,,2025-09-09 11:09:25.812+00,2026-08-05 11:09:25.812+00,42a679ed-ba3b-4b85-bf6a-9d83beb83b78,Warm,f,,0,AUTOMATIC,Reply to Lead,,,7b00b488-f07a-4e01-a83c-aeff07e5bd7f,,,,,,,,
2f9f119a-c37d-40df-9646-2fd2ef15743d,Linda,Wilson,Equinox Systems Group,linda.wilson@equinoxsystemsgroup.com,+1 (673) 435-2437,NEW,Website Organic,Pharmaceutical,57,,Executive CXO Summit,,f,f,,,$414k,9b0fb6a1-768f-4616-92f5-7a5c92de5f81,LD-2025-01083,,,,,0,,,2025-12-11 11:09:26.047+00,2026-08-05 11:09:26.047+00,4760f22f-427c-460d-8bab-17f36ae27f98,Warm,f,,0,AUTOMATIC,Reply to Lead,,,9b0fb6a1-768f-4616-92f5-7a5c92de5f81,,,,,,,,
f556b39f-d071-4e2c-a6cc-8a032f5f1b0e,David,Jackson,Paramount Energy Group,david.jackson@paramountenergygroup.com,+1 (608) 975-4824,NEW,Cold Inbound,Food & Beverage,70,,Cloud Transformation Webinar,,f,f,,,$369k,bd3478a6-5401-43f0-a1c7-ebb71e0a6462,LD-2025-01084,,,,,0,,,2026-01-04 11:09:26.281+00,2026-08-05 11:09:26.281+00,5579bbef-b890-4d99-91e2-e017decbd26e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,bd3478a6-5401-43f0-a1c7-ebb71e0a6462,,,,,,,,
241a9feb-5124-4bf8-8b67-82a0c7430fa8,Ashley,Wilson,Apex Pharmaceuticals Group,ashley.wilson@apexpharmaceuticalsgroup.com,+1 (424) 989-9072,NEW,WhatsApp Inbound,Manufacturing,68,,Q1 Enterprise Tech Expo,,f,f,,,$461k,37929602-4c05-4469-b87a-e97704335442,LD-2025-01091,,,,2026-08-04 11:09:27.923+00,1,,,2025-09-12 11:09:27.923+00,2026-08-05 11:09:27.923+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,37929602-4c05-4469-b87a-e97704335442,,,,,,,,
63f2424e-7b5f-42d4-b9f3-644f1eed838b,Steven,Jackson,Vanguard Holdings Group,steven.jackson@vanguardholdingsgroup.com,+1 (409) 693-4534,NEW,LinkedIn Outreach,Automotive,63,,Executive CXO Summit,,t,f,,,$124k,23631fa2-d33a-4b69-bc87-ac5cb4946088,LD-2025-01092,,,,,0,,,2026-03-23 11:09:28.157+00,2026-08-05 11:09:28.157+00,5579bbef-b890-4d99-91e2-e017decbd26e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,23631fa2-d33a-4b69-bc87-ac5cb4946088,,,,,,,,
db645e8f-6557-4bb9-a3d4-1299da1a92b7,Richard,Rodriguez,Nexus Systems Group,richard.rodriguez@nexussystemsgroup.com,+1 (603) 610-6587,NEW,WhatsApp Inbound,Technology,71,,Direct Executive Outreach,,f,f,,,$51k,f21a9175-0a92-4bac-906c-fd5ccb7258f8,LD-2025-01098,,,,,0,,,2026-03-14 11:09:29.563+00,2026-08-05 11:09:29.563+00,604bb8ab-99ba-4134-8053-815900a040c0,Warm,f,,0,AUTOMATIC,Reply to Lead,,,f21a9175-0a92-4bac-906c-fd5ccb7258f8,,,,,,,,
1ba49de4-1dc7-427b-b02e-06c97ca4b093,Jessica,Wilson,Starlight Energy Group,jessica.wilson@starlightenergygroup.com,+1 (595) 453-4142,NEW,Direct Mail Campaign,Retail,67,,Q1 Enterprise Tech Expo,,t,f,,,$187k,fc8cab1d-372f-4f7a-a20e-ce5d684a8d62,LD-2025-01099,,,,,0,,,2026-01-24 11:09:29.797+00,2026-08-05 11:09:29.797+00,ee399d9c-d933-48d5-b401-306ec7bdc22e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,fc8cab1d-372f-4f7a-a20e-ce5d684a8d62,,,,,,,,
2ae266ff-d76e-4d27-82fa-b40ae8a3fa3c,Charles,Jackson,Beacon Robotics Group,charles.jackson@beaconroboticsgroup.com,+1 (257) 445-5499,NEW,Executive Referral,Healthcare,69,,LinkedIn Account Based Marketing,,f,f,,,$126k,4c5eac09-0499-4530-837e-7d35c54816da,LD-2025-01100,,,,,0,,,2026-05-04 11:09:30.033+00,2026-08-05 11:09:30.033+00,4760f22f-427c-460d-8bab-17f36ae27f98,Warm,f,,0,AUTOMATIC,Reply to Lead,,,4c5eac09-0499-4530-837e-7d35c54816da,,,,,,,,
ff58a272-8730-4e19-aaf7-fb6e68ac5688,Nancy,White,Apex Pharmaceuticals Inc.,nancy.white@apexpharmaceuticalsinc.com,+1 (294) 892-8840,NEW,WhatsApp Inbound,Manufacturing,61,,Q1 Enterprise Tech Expo,,f,f,,,$222k,43aa40c7-1fe7-464b-955f-2d1477019e37,LD-2025-01101,,,,2026-08-05 11:09:30.267+00,3,,,2025-11-15 11:09:30.267+00,2026-08-05 11:09:30.267+00,5579bbef-b890-4d99-91e2-e017decbd26e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,43aa40c7-1fe7-464b-955f-2d1477019e37,,,,,,,,
0d32d158-77fc-4e95-aca9-083650078129,Margaret,King,Genesis Systems Inc.,margaret.king@genesissystemsinc.com,+1 (528) 989-7890,NEW,Executive Referral,Pharmaceutical,58,,Direct Executive Outreach,,f,f,,,$116k,9ffa2ead-622b-404c-b159-5c4c8488e79e,LD-2025-01103,,,,,0,,,2025-12-05 11:09:30.735+00,2026-08-05 11:09:30.735+00,5579bbef-b890-4d99-91e2-e017decbd26e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,9ffa2ead-622b-404c-b159-5c4c8488e79e,,,,,,,,
d69caf86-2d30-46e9-ae17-30a2ec7dfc62,Susan,White,Crestview Robotics Group,susan.white@crestviewroboticsgroup.com,+1 (798) 732-3453,NEW,Website Organic,FMCG,87,,Executive CXO Summit,,t,f,,,$207k,82a624c8-69a8-4397-8ae6-b7d7c1319fdb,LD-2025-01085,,,,,0,,,2026-04-13 11:09:26.516+00,2026-08-11 11:18:37.086+00,3e005293-abb2-40e3-bb8d-c83ea7c38f88,Hot,f,,0,AUTOMATIC,Reply to Lead,,,82a624c8-69a8-4397-8ae6-b7d7c1319fdb,,,,,,,,
4c68a365-1e1e-46d1-97ff-9517ac1932e2,Thomas,Lewis,Summit Pharmaceuticals Group,thomas.lewis@summitpharmaceuticalsgroup.com,+1 (744) 962-5097,NEW,WhatsApp Inbound,Logistics,44,,Direct Executive Outreach,,f,f,,,$66k,4128c454-845e-4522-b794-9c72d1f82531,LD-2025-01086,,,,2026-08-04 11:09:26.751+00,1,,,2025-10-29 11:09:26.751+00,2026-08-11 11:18:37.147+00,957794e0-b1d0-41f9-844a-a7637166bdb2,Cold,f,,0,AUTOMATIC,Reply to Lead,,,4128c454-845e-4522-b794-9c72d1f82531,,,,,,,,
cde64cd4-a713-4768-9194-d1f683d102c0,Karen,King,Astral Holdings Group,karen.king@astralholdingsgroup.com,+1 (632) 791-8806,NEW,Trade Show Expo 2025,Construction,86,,Inbound Google Organic,,f,f,,,$51k,4809eb01-562e-4b91-8a98-1976c98cba39,LD-2025-01087,,,,,0,,,2025-12-13 11:09:26.986+00,2026-08-11 11:18:37.207+00,bb643de2-92dc-4e74-8a56-a275688b3f0e,Hot,f,,0,AUTOMATIC,Reply to Lead,,,4809eb01-562e-4b91-8a98-1976c98cba39,,,,,,,,
43708266-2b7b-46a6-b952-0f68257aefa6,Daniel,Hill,Veritas Systems Group,daniel.hill@veritassystemsgroup.com,+1 (612) 436-6560,NEW,LinkedIn Outreach,Technology,84,,Executive CXO Summit,,f,f,,,$181k,50f729ac-8a5f-4efa-bca2-09519990e6eb,LD-2025-01088,,,,,0,,,2026-07-20 11:09:27.22+00,2026-08-11 11:18:37.268+00,23ed5e20-b1a5-47fc-ba66-f316a7583f6e,Hot,f,,0,AUTOMATIC,Reply to Lead,,,50f729ac-8a5f-4efa-bca2-09519990e6eb,,,,,,,,
c37a0195-9b7c-4a36-a11f-37cfce630b27,Betty,Brown,Ironclad Energy Group,betty.brown@ironcladenergygroup.com,+1 (249) 307-3397,NEW,Webinar Series,Retail,49,,LinkedIn Account Based Marketing,,f,f,,,$280k,9cc5552f-3104-4ca1-9c45-7dce1faeea5b,LD-2025-01089,,,,,0,,,2026-04-28 11:09:27.454+00,2026-08-11 11:18:37.329+00,1bb812ed-075a-4220-9893-33db0e58443c,Cold,f,,0,AUTOMATIC,Reply to Lead,,,9cc5552f-3104-4ca1-9c45-7dce1faeea5b,,,,,,,,
6b7a70c9-1cf4-40d4-a40e-e772f11b116a,Donald,Rodriguez,Catalyst Robotics Group,donald.rodriguez@catalystroboticsgroup.com,+1 (608) 171-5798,NEW,G2 Crowd Lead,Healthcare,92,,Inbound Google Organic,,f,f,,,$422k,039a230d-6542-41b3-8b8a-5a92da7bae40,LD-2025-01090,,,,,0,,,2026-01-02 11:09:27.689+00,2026-08-11 11:18:37.389+00,4760f22f-427c-460d-8bab-17f36ae27f98,Hot,f,,0,AUTOMATIC,Reply to Lead,,,039a230d-6542-41b3-8b8a-5a92da7bae40,,,,,,,,
213917d0-0ef6-402c-bb62-ce6cd6deb994,Donna,White,Genesis Systems Group,donna.white@genesissystemsgroup.com,+1 (296) 784-6244,NEW,G2 Crowd Lead,Pharmaceutical,41,,Direct Executive Outreach,,f,f,,,$436k,28a8c0be-39c6-43d4-ad8f-a55c77401dcc,LD-2025-01093,,,,,0,,,2026-05-19 11:09:28.391+00,2026-08-11 11:18:37.45+00,5590f73f-33da-422a-98ed-8fd0fb6917f2,Cold,f,,0,AUTOMATIC,Reply to Lead,,,28a8c0be-39c6-43d4-ad8f-a55c77401dcc,,,,,,,,
c0c6cb6e-9206-4c0a-9862-659614f59f9f,James,Lewis,Horizon Energy Group,james.lewis@horizonenergygroup.com,+1 (664) 697-8989,NEW,Google Search Ads,Food & Beverage,45,,Executive CXO Summit,,f,f,,,$147k,bad2e179-a3be-45ed-a54b-03029fa27f72,LD-2025-01094,,,,,0,,,2026-06-29 11:09:28.627+00,2026-08-11 11:18:37.511+00,7486a411-91a0-45ef-80f5-4e0ed4bb891b,Cold,f,,0,AUTOMATIC,Reply to Lead,,,bad2e179-a3be-45ed-a54b-03029fa27f72,,,,,,,,
c364e938-cd35-45c3-b562-c89549807d17,Patricia,King,Pinnacle Robotics Group,patricia.king@pinnacleroboticsgroup.com,+1 (226) 218-8268,NEW,Webinar Series,FMCG,95,,Inbound Google Organic,,f,f,,,$294k,119dc26f-7e6e-46fe-abc2-49b4ecf585e5,LD-2025-01095,,,,,0,,,2026-05-31 11:09:28.861+00,2026-08-11 11:18:37.572+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Hot,f,,0,AUTOMATIC,Reply to Lead,,,119dc26f-7e6e-46fe-abc2-49b4ecf585e5,,,,,,,,
3e808997-431c-4a92-800a-19f300448746,Michael,Hill,Titan Pharmaceuticals Group,michael.hill@titanpharmaceuticalsgroup.com,+1 (733) 509-5458,NEW,WhatsApp Inbound,Logistics,37,,Inbound Google Organic,,f,f,,,$493k,e8aa6b7c-68c2-4a0a-ab45-f673aaf7abcc,LD-2025-01096,,,,2026-08-04 11:09:29.095+00,1,,,2026-07-19 11:09:29.095+00,2026-08-11 11:18:37.632+00,1bb812ed-075a-4220-9893-33db0e58443c,Cold,f,,0,AUTOMATIC,Reply to Lead,,,e8aa6b7c-68c2-4a0a-ab45-f673aaf7abcc,,,,,,,,
8a40b89a-4698-4719-958a-a66d9860b66b,Elizabeth,Brown,Quantum Holdings Group,elizabeth.brown@quantumholdingsgroup.com,+1 (719) 894-3650,NEW,Partner Referral,Construction,36,,Inbound Google Organic,,f,f,,,$325k,f97cef7f-bcf4-40d0-be96-f3a6a68b758c,LD-2025-01097,,,,,0,,,2025-08-23 11:09:29.329+00,2026-08-11 11:18:37.693+00,604bb8ab-99ba-4134-8053-815900a040c0,Cold,f,,0,AUTOMATIC,Reply to Lead,,,f97cef7f-bcf4-40d0-be96-f3a6a68b758c,,,,,,,,
a5aec1ca-8af9-41af-a3cd-cda91098f79e,Matthew,Lewis,Vanguard Holdings Inc.,matthew.lewis@vanguardholdingsinc.com,+1 (524) 880-9116,NEW,Executive Referral,Automotive,81,,Direct Executive Outreach,,f,f,,,$180k,978a5ab6-71e7-4d40-8cf8-d1c3ee2ecb5f,LD-2025-01102,,,,,0,,,2025-08-23 11:09:30.501+00,2026-08-11 11:18:37.754+00,7486a411-91a0-45ef-80f5-4e0ed4bb891b,Hot,f,,0,AUTOMATIC,Reply to Lead,,,978a5ab6-71e7-4d40-8cf8-d1c3ee2ecb5f,,,,,,,,
a5257968-8937-45f0-8d6f-2a8530ee4812,Mark,Hill,Horizon Energy Inc.,mark.hill@horizonenergyinc.com,+1 (347) 520-7548,NEW,Website Organic,Food & Beverage,43,,Executive CXO Summit,,f,f,,,$169k,c5486868-dbea-497e-9826-ef2053152713,LD-2025-01104,,,,,0,,,2026-01-04 11:09:30.969+00,2026-08-11 11:18:37.814+00,bfdf8c1f-fe23-4dfb-b2da-5faedf129c36,Cold,f,,0,AUTOMATIC,Reply to Lead,,,c5486868-dbea-497e-9826-ef2053152713,,,,,,,,
e29ed491-a7a9-4f2f-b7e2-7bb31ab54484,Kimberly,Brown,Pinnacle Robotics Inc.,kimberly.brown@pinnacleroboticsinc.com,+1 (413) 203-1697,NEW,G2 Crowd Lead,FMCG,48,,Executive CXO Summit,,f,f,,,$141k,099261bd-f4cb-4545-bf46-3b461d7707ce,LD-2025-01105,,,,,0,,,2025-10-09 11:09:31.202+00,2026-08-11 11:18:37.875+00,23ed5e20-b1a5-47fc-ba66-f316a7583f6e,Cold,f,,0,AUTOMATIC,Reply to Lead,,,099261bd-f4cb-4545-bf46-3b461d7707ce,,,,,,,,
a6decbae-28a2-4288-a1e0-d57740c917fb,Jennifer,White,Starlight Energy Inc.,jennifer.white@starlightenergyinc.com,+1 (290) 761-9886,NEW,Partner Referral,Retail,78,,Cloud Transformation Webinar,,f,f,,,$93k,44eade90-d415-431d-9fad-7547702781a3,LD-2025-01109,,,,,0,,,2026-02-23 11:09:32.141+00,2026-08-05 11:09:32.142+00,7486a411-91a0-45ef-80f5-4e0ed4bb891b,Warm,f,,0,AUTOMATIC,Reply to Lead,,,44eade90-d415-431d-9fad-7547702781a3,,,,,,,,
df845f31-00c3-44d5-a49b-68bc1a8b5c49,William,Lewis,Beacon Robotics Inc.,william.lewis@beaconroboticsinc.com,+1 (413) 346-1401,NEW,Executive Referral,Healthcare,72,,Executive CXO Summit,,f,f,,,$484k,7880754e-f21c-406b-a503-8ab3fe85a6dc,LD-2025-01110,,,,,0,,,2026-06-18 11:09:32.375+00,2026-08-05 11:09:32.375+00,5579bbef-b890-4d99-91e2-e017decbd26e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,7880754e-f21c-406b-a503-8ab3fe85a6dc,,,,,,,,
4538431e-2e00-46c4-8cfb-3adb5a01d24d,Barbara,King,Sterling Pharmaceuticals Inc.,barbara.king@sterlingpharmaceuticalsinc.com,+1 (534) 634-5478,NEW,WhatsApp Inbound,Manufacturing,75,,LinkedIn Account Based Marketing,,f,f,,,$59k,01d1bc6b-8071-4596-a764-a189494a311c,LD-2025-01111,,,,2026-08-04 11:09:32.609+00,3,,,2026-03-01 11:09:32.609+00,2026-08-05 11:09:32.609+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,01d1bc6b-8071-4596-a764-a189494a311c,,,,,,,,
e1860ab4-fe53-4345-939d-ad46422383af,Christopher,Rodriguez,Omni Energy Inc.,christopher.rodriguez@omnienergyinc.com,+1 (527) 331-8476,NEW,Webinar Series,Food & Beverage,61,,Cloud Transformation Webinar,,f,f,,,$121k,af1d1864-9b90-466d-aaba-0bfef727355c,LD-2025-01114,,,,,0,,,2026-05-31 11:09:33.312+00,2026-08-05 11:09:33.312+00,42a679ed-ba3b-4b85-bf6a-9d83beb83b78,Warm,f,,0,AUTOMATIC,Reply to Lead,,,af1d1864-9b90-466d-aaba-0bfef727355c,,,,,,,,
6a4b1043-c792-4a39-aba2-6ef4e15757a9,Lisa,Wilson,Prism Robotics Inc.,lisa.wilson@prismroboticsinc.com,+1 (454) 711-9201,NEW,Trade Show Expo 2025,FMCG,73,,Cloud Transformation Webinar,,f,f,,,$477k,f3359005-50be-4fb9-90ab-507d7c5e7d99,LD-2025-01115,,,,,0,,,2025-12-17 11:09:33.546+00,2026-08-05 11:09:33.546+00,23ed5e20-b1a5-47fc-ba66-f316a7583f6e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,f3359005-50be-4fb9-90ab-507d7c5e7d99,,,,,,,,
b5d4bdd5-8ce4-4ca0-87e3-e61ee747a1bd,Sandra,White,Helios Holdings Inc.,sandra.white@heliosholdingsinc.com,+1 (231) 970-6792,NEW,Website Organic,Construction,66,,Q1 Enterprise Tech Expo,,f,f,,,$412k,50b659ee-8449-4854-8c7d-a2704c56e320,LD-2025-01117,,,,,0,,,2025-10-03 11:09:34.014+00,2026-08-05 11:09:34.014+00,23ed5e20-b1a5-47fc-ba66-f316a7583f6e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,50b659ee-8449-4854-8c7d-a2704c56e320,,,,,,,,
13fd9136-b824-4954-b165-aa5b1f09d82b,Kenneth,Hill,Global Robotics Inc.,kenneth.hill@globalroboticsinc.com,+1 (733) 562-3339,NEW,Website Organic,Healthcare,77,,Inbound Google Organic,,t,f,,,$112k,d968ffca-de67-45e0-9f70-e3e506e21219,LD-2025-01120,,,,,0,,,2025-08-18 11:09:34.716+00,2026-08-05 11:09:34.716+00,e059410e-b03d-4110-8dda-7e2322730e05,Warm,f,,0,AUTOMATIC,Reply to Lead,,,d968ffca-de67-45e0-9f70-e3e506e21219,,,,,,,,
4c752de4-2aa2-41f2-bd11-5dba52da216b,Mary,Brown,Infinitum Pharmaceuticals Inc.,mary.brown@infinitumpharmaceuticalsinc.com,+1 (594) 474-4532,NEW,WhatsApp Inbound,Manufacturing,76,,Inbound Google Organic,,f,f,,,$411k,d0153f05-406c-4e7b-a7fe-b3f98cf3f4b2,LD-2025-01121,,,,2026-08-03 11:09:34.951+00,1,,,2025-12-22 11:09:34.951+00,2026-08-05 11:09:34.952+00,73dd3a5d-5d54-4be3-bc58-f685204bd378,Warm,f,,0,AUTOMATIC,Reply to Lead,,,d0153f05-406c-4e7b-a7fe-b3f98cf3f4b2,,,,,,,,
daeed097-db02-4a64-b4db-4434cd2c2a0d,Robert,Rodriguez,Orion Holdings Inc.,robert.rodriguez@orionholdingsinc.com,+1 (476) 751-5941,NEW,Webinar Series,Automotive,51,,Q1 Enterprise Tech Expo,,f,f,,,$120k,a7df6bd2-a1c8-4647-a278-7207c58c805c,LD-2025-01122,,,,,0,,,2025-09-17 11:09:35.186+00,2026-08-05 11:09:35.186+00,5579bbef-b890-4d99-91e2-e017decbd26e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,a7df6bd2-a1c8-4647-a278-7207c58c805c,,,,,,,,
6b273cc9-9c71-4bd2-a4f3-bae76f8542a2,Linda,Wilson,Equinox Systems Inc.,linda.wilson@equinoxsystemsinc.com,+1 (510) 805-7264,NEW,G2 Crowd Lead,Pharmaceutical,52,,Direct Executive Outreach,,f,f,,,$421k,78f00908-7fd8-4961-b413-2eb561ea6a21,LD-2025-01123,,,,,0,,,2025-12-11 11:09:35.428+00,2026-08-05 11:09:35.428+00,483561ee-4978-4ec5-bc44-6274d0dba919,Warm,f,,0,AUTOMATIC,Reply to Lead,,,78f00908-7fd8-4961-b413-2eb561ea6a21,,,,,,,,
99d17128-6528-4fe9-b689-5d2d5d1bb1ce,Betty,Brown,Ironclad Energy Inc.,betty.brown@ironcladenergyinc.com,+1 (865) 432-6471,NEW,Google Search Ads,Retail,79,,Executive CXO Summit,,f,f,,,$492k,2f694078-1b63-43a2-bd36-9661faa5afbc,LD-2025-01129,,,,,0,,,2026-02-24 11:09:37.389+00,2026-08-05 11:09:37.39+00,bfdf8c1f-fe23-4dfb-b2da-5faedf129c36,Warm,f,,0,AUTOMATIC,Reply to Lead,,,2f694078-1b63-43a2-bd36-9661faa5afbc,,,,,,,,
93b6bc3e-27c8-4eea-a4ea-433c9f5374e2,Ashley,Wilson,Apex Pharmaceuticals Inc.,ashley.wilson@apexpharmaceuticalsinc.com,+1 (430) 961-9694,NEW,WhatsApp Inbound,Manufacturing,64,,Q1 Enterprise Tech Expo,,f,f,,,$58k,78572ffd-b2af-47e3-bcea-e2c18c1f368c,LD-2025-01131,,,,2026-08-04 11:09:37.859+00,2,,,2025-12-13 11:09:37.859+00,2026-08-05 11:09:37.859+00,5590f73f-33da-422a-98ed-8fd0fb6917f2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,78572ffd-b2af-47e3-bcea-e2c18c1f368c,,,,,,,,
3628e4d6-4833-410e-a59f-abe801eca000,Steven,Jackson,Vanguard Holdings Group,steven.jackson@vanguardholdingsgroup.com,+1 (659) 655-5356,NEW,Partner Referral,Automotive,70,,Inbound Google Organic,,f,f,,,$475k,7be32d2b-6bc4-4cf1-9649-5b2a4171ae6e,LD-2025-01132,,,,,0,,,2026-04-02 11:09:38.094+00,2026-08-05 11:09:38.094+00,e059410e-b03d-4110-8dda-7e2322730e05,Warm,f,,0,AUTOMATIC,Reply to Lead,,,7be32d2b-6bc4-4cf1-9649-5b2a4171ae6e,,,,,,,,
58d31030-cfa2-47c0-9b5c-c0def15f2827,Michelle,Wilson,Quantum Holdings Inc.,michelle.wilson@quantumholdingsinc.com,+1 (370) 669-7106,NEW,Google Search Ads,Construction,98,,LinkedIn Account Based Marketing,,f,f,,,$434k,8a6209ad-6e96-4d32-ba53-0649ffbcb709,LD-2025-01107,,,,,0,,,2025-12-13 11:09:31.672+00,2026-08-11 11:18:37.996+00,5590f73f-33da-422a-98ed-8fd0fb6917f2,Hot,f,,0,AUTOMATIC,Reply to Lead,,,8a6209ad-6e96-4d32-ba53-0649ffbcb709,,,,,,,,
f2f925a2-e19e-4d79-8214-f33f67bb951b,Elizabeth,Brown,Quantum Holdings Group,elizabeth.brown@quantumholdingsgroup.com,+1 (473) 127-3546,NEW,Partner Referral,Construction,70,,Cloud Transformation Webinar,,f,f,,,$420k,1dbfd97b-1edd-480c-a2ff-f95162216b35,LD-2025-01137,,,,,0,,,2025-09-05 11:09:39.264+00,2026-08-05 11:09:39.264+00,44eb7440-fb3c-48fc-80f4-4eefdcbab25e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,1dbfd97b-1edd-480c-a2ff-f95162216b35,,,,,,,,
86750ea5-2671-4a06-9875-8baeb586b8ad,John,Jackson,Nexus Systems Inc.,john.jackson@nexussystemsinc.com,+1 (556) 231-2752,NEW,Executive Referral,Technology,47,,Executive CXO Summit,,f,f,,,$61k,8ca41a77-2c11-499a-9db1-4646cc34946b,LD-2025-01108,,,,,0,,,2026-05-14 11:09:31.907+00,2026-08-11 11:18:38.057+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Cold,f,,0,AUTOMATIC,Reply to Lead,,,8ca41a77-2c11-499a-9db1-4646cc34946b,,,,,,,,
2fd248ed-6c65-4947-b432-480fc129d6f8,Joseph,Hill,Synergy Holdings Inc.,joseph.hill@synergyholdingsinc.com,+1 (955) 885-1487,NEW,WhatsApp Inbound,Automotive,97,,Q1 Enterprise Tech Expo,,f,f,,,$162k,7f4ab8ee-d105-4011-a8e6-6fa38fc926d7,LD-2025-01112,,,,,0,,,2025-09-15 11:09:32.843+00,2026-08-11 11:18:38.118+00,42a679ed-ba3b-4b85-bf6a-9d83beb83b78,Hot,f,,0,AUTOMATIC,Reply to Lead,,,7f4ab8ee-d105-4011-a8e6-6fa38fc926d7,,,,,,,,
